time,Setpoint_Python,Setpoint_Existing,ESB_Tower_1 bypassValveOpenClose,ESB_Tower_1 enteringWaterTemp,ESB_Tower_1 leavingWaterTemp,ESB_Tower_1 outdoorAirDryBulb,ESB_Tower_1 outdoorAirHumidity,ESB_Tower_1 outdoorAirWetBulb,DayOfWeek,HourOfDay,Cell1_Fan vfdPercent
2022-06-11 11:50:00+00:00,80.0,58.0,False,73.23107147216797,74.78675842285156,66.0078353881836,82.29376983642578,62.355255126953125,5,11,0.0
2022-06-11 11:55:00+00:00,80.0,58.0,False,73.23107147216797,74.78675842285156,66.0078353881836,82.44378662109375,62.41033172607422,5,11,0.0
2022-06-11 12:00:00+00:00,80.0,58.0,False,72.92462158203125,74.78675842285156,66.0078353881836,82.25323486328125,62.5626106262207,5,12,0.0
2022-06-11 12:05:00+00:00,80.0,58.0,False,72.92462158203125,74.78675842285156,66.32219696044922,82.10358428955078,62.85636520385742,5,12,0.0
2022-06-11 12:10:00+00:00,80.0,58.0,False,72.92462158203125,74.78675842285156,66.63932800292969,81.48355102539062,63.02383041381836,5,12,0.0
2022-06-11 12:15:00+00:00,80.0,58.0,False,72.92462158203125,74.78675842285156,66.95225524902344,81.12841033935547,63.14359664916992,5,12,0.0
2022-06-11 12:20:00+00:00,80.0,58.0,False,72.92462158203125,74.78675842285156,67.27373504638672,79.56678771972656,63.22200393676758,5,12,0.0
2022-06-11 12:25:00+00:00,80.0,58.0,False,72.92462158203125,74.78675842285156,67.58101654052734,78.7791976928711,63.18984222412109,5,12,0.0
2022-06-11 12:30:00+00:00,80.0,58.0,False,72.92462158203125,74.78675842285156,67.88256072998047,78.4312973022461,63.37187194824219,5,12,0.0
2022-06-11 12:35:00+00:00,80.0,58.0,False,72.92462158203125,74.78675842285156,68.1884536743164,77.70075988769531,63.47852325439453,5,12,0.0
